"itemId","name","value","weaponPower","armorRating","abilityDesc","enchantName","enchantDesc","trait","traitDesc","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","icon"
"166887","Pattern: Solitude Bed, Noble Double","13","0","0","INGREDIENTS
Clean Pelt (13), Heartwood (10), Ochre (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Woodworking 6
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166890","Pattern: Solitude Bed, Noble Single","13","0","0","INGREDIENTS
Clean Pelt (13), Heartwood (10), Ochre (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Woodworking 6
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166888","Pattern: Solitude Bed, Rustic Bearskin Double","10","0","0","INGREDIENTS
Clean Pelt (9), Heartwood (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166891","Pattern: Solitude Bed, Rustic Bearskin Single","10","0","0","INGREDIENTS
Clean Pelt (9), Heartwood (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166889","Pattern: Solitude Bed, Rustic Cowhide Double","10","0","0","INGREDIENTS
Clean Pelt (9), Heartwood (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166892","Pattern: Solitude Bed, Rustic Cowhide Single","10","0","0","INGREDIENTS
Clean Pelt (9), Heartwood (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166789","Pattern: Solitude Carpet, Grand Wolf's-Head Border","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166797","Pattern: Solitude Carpet, Inset Square","9","0","0","INGREDIENTS
Bast (5), Corundum (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"166795","Pattern: Solitude Carpet, Large Plain","9","0","0","INGREDIENTS
Bast (5), Corundum (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"166791","Pattern: Solitude Carpet, Plush","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166798","Pattern: Solitude Carpet, Plush Worn","9","0","0","INGREDIENTS
Bast (5), Corundum (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"166794","Pattern: Solitude Carpet, Small Plush","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166792","Pattern: Solitude Carpet, Wolf's-Head Border","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"167379","Pattern: Solitude Loom, Warp-Weighted","15","0","0","INGREDIENTS
Bast (15), Heartwood (15), Decorative Wax (10), Alchemical Resin (10), Corundum (20), Dreugh Wax

TO CREATE
Requires Tailoring 10
Requires Solvent Proficiency 5
Requires Recipe Improvement 5
Requires Woodworking 10","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_5.dds"
"166898","Pattern: Solitude Patching Kit, Well-Worn","10","0","0","INGREDIENTS
Clean Pelt (9), Alchemical Resin (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166787","Pattern: Solitude Rug, Cowhide","10","0","0","INGREDIENTS
Clean Pelt (9), Alchemical Resin (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166793","Pattern: Solitude Rug, Knotwork","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166796","Pattern: Solitude Rug, Plain","9","0","0","INGREDIENTS
Bast (5), Corundum (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"166788","Pattern: Solitude Rug, Snow Bear","10","0","0","INGREDIENTS
Clean Pelt (9), Alchemical Resin (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166790","Pattern: Solitude Runner, Grand Wolf's-Head Border","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"167365","Pattern: Solitude Stall, Covered Merchant","10","0","0","INGREDIENTS
Bast (9), Heartwood (6), Corundum (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"167376","Pattern: Solitude Tent, Enclosed","13","0","0","INGREDIENTS
Bast (13), Heartwood (10), Regulus (7), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Metalworking 3
Requires Tailoring 9
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"167375","Pattern: Solitude Tent, Open","13","0","0","INGREDIENTS
Bast (13), Heartwood (10), Regulus (7), Corundum (15), Elegant Lining (3)

TO CREATE
Requires Metalworking 3
Requires Tailoring 9
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"171802","Pattern: Solitude Yarn Rack, Colorful","15","0","0","INGREDIENTS
Bast (15), Heartwood (15), Decorative Wax (10), Alchemical Resin (10), Acai Berry (50), Dreugh Wax

TO CREATE
Requires Tailoring 10
Requires Solvent Proficiency 5
Requires Recipe Improvement 5
Requires Woodworking 10","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_5.dds"
"166759","Pattern: Vampiric Bed, Canopy","13","0","0","INGREDIENTS
Bast (13), Heartwood (10), Alchemical Resin (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166760","Pattern: Vampiric Bed, Full","13","0","0","INGREDIENTS
Bast (13), Heartwood (10), Alchemical Resin (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166761","Pattern: Vampiric Bed, Single","10","0","0","INGREDIENTS
Bast (9), Heartwood (6), Vile Coagulant, Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166727","Pattern: Vampiric Carpet, Grand Sigil","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Mundane Rune (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Potency Improvement 3
Requires Solvent Proficiency 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166729","Pattern: Vampiric Carpet, Large","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166730","Pattern: Vampiric Carpet, Sigil","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Mundane Rune (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Potency Improvement 3
Requires Solvent Proficiency 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166732","Pattern: Vampiric Carpet, Standard","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Vile Coagulant, Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166764","Pattern: Vampiric Drapes, Pulled Back","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Vile Coagulant, Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166762","Pattern: Vampiric Drapes, Tall","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Vile Coagulant, Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166763","Pattern: Vampiric Drapes, Tall Arch","10","0","0","INGREDIENTS
Bast (9), Alchemical Resin (6), Vile Coagulant, Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"166731","Pattern: Vampiric Rug, Circular Sigil","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Mundane Rune (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Potency Improvement 3
Requires Solvent Proficiency 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166958","Pattern: Vampiric Rug, Triangular Sigil","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Mundane Rune (7), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Potency Improvement 3
Requires Solvent Proficiency 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"166728","Pattern: Vampiric Runner, Grand","13","0","0","INGREDIENTS
Bast (13), Alchemical Resin (9), Decorative Wax (6), Vile Coagulant (2), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"132196","Pattern: Witches Corpse, Wrapped","13","0","0","INGREDIENTS
Bast (12), Decorative Wax (8), Heartwood (8), Argentum (16), Elegant Lining (3)

TO CREATE
Requires Tailoring 8
Requires Recipe Improvement 4
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115852","Pattern: Wood Elf Awning, Leather","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115885","Pattern: Wood Elf Bedding, Layered","10","0","0","INGREDIENTS
Clean Pelt (9), Alchemical Resin (6), Decorative Wax (6), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Solvent Proficiency 3
Requires Recipe Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115900","Pattern: Wood Elf Bedding, Padded","13","0","0","INGREDIENTS
Clean Pelt (11), Alchemical Resin (8), Decorative Wax (7), Bone (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 7
Requires Solvent Proficiency 4
Requires Recipe Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115854","Pattern: Wood Elf Bedding, Scattered","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115867","Pattern: Wood Elf Bladder, Fermenting","10","0","0","INGREDIENTS
Clean Pelt (7), Alchemical Resin (5), Decorative Wax (5), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 4
Requires Solvent Proficiency 2
Requires Recipe Improvement 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115863","Pattern: Wood Elf Bookcase, Leather","10","0","0","INGREDIENTS
Clean Pelt (10), Decorative Wax (6), Heartwood (7), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 7
Requires Recipe Improvement 3
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115884","Pattern: Wood Elf Canopy, Braced","10","0","0","INGREDIENTS
Clean Pelt (11), Decorative Wax (7), Heartwood (7), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 8
Requires Recipe Improvement 4
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115853","Pattern: Wood Elf Canopy, Leather","9","0","0","INGREDIENTS
Clean Pelt (7), Decorative Wax (5), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5
Requires Recipe Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115899","Pattern: Wood Elf Canopy, Spine","13","0","0","INGREDIENTS
Clean Pelt (13), Decorative Wax (8), Heartwood (9), Bone (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 9
Requires Recipe Improvement 4
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115862","Pattern: Wood Elf Chair, Leather","10","0","0","INGREDIENTS
Clean Pelt (8), Decorative Wax (6), Heartwood (5), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 5
Requires Recipe Improvement 3
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115834","Pattern: Wood Elf Counter, Long Leather","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115843","Pattern: Wood Elf Divider, Narrow","9","0","0","INGREDIENTS
Clean Pelt (6), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115873","Pattern: Wood Elf Divider, Relaxed","10","0","0","INGREDIENTS
Clean Pelt (10), Decorative Wax (6), Heartwood (7), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 7
Requires Recipe Improvement 3
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115842","Pattern: Wood Elf Divider, Stretched","9","0","0","INGREDIENTS
Clean Pelt (5), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115874","Pattern: Wood Elf Divider, Taut","10","0","0","INGREDIENTS
Clean Pelt (9), Decorative Wax (4), Heartwood (5), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Recipe Improvement 1
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115870","Pattern: Wood Elf Hammock, Double","10","0","0","INGREDIENTS
Clean Pelt (9), Decorative Wax (4), Heartwood (5), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Recipe Improvement 1
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115869","Pattern: Wood Elf Hammock, Single","10","0","0","INGREDIENTS
Clean Pelt (11), Decorative Wax (7), Heartwood (7), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 8
Requires Recipe Improvement 4
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115856","Pattern: Wood Elf Hide, Heavy","9","0","0","INGREDIENTS
Clean Pelt (6), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115872","Pattern: Wood Elf Rack, Double","10","0","0","INGREDIENTS
Clean Pelt (9), Decorative Wax (6), Heartwood (6), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Recipe Improvement 3
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115835","Pattern: Wood Elf Shelf, Tiered","9","0","0","INGREDIENTS
Clean Pelt (6), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115833","Pattern: Wood Elf Stool, Leather","9","0","0","INGREDIENTS
Clean Pelt (5), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115864","Pattern: Wood Elf Table, Formal","10","0","0","INGREDIENTS
Clean Pelt (10), Regulus (6), Heartwood (7), Bone (10), Embroidery (6)

TO CREATE
Requires Metalworking 3
Requires Tailoring 7
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115836","Pattern: Wood Elf Table, Leather","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115897","Pattern: Wood Elf Tapestry, Deer","13","0","0","INGREDIENTS
Clean Pelt (12), Alchemical Resin (6), Decorative Wax (6), Heartwood (8), Bone (15), Elegant Lining (3)

TO CREATE
Requires Tailoring 8
Requires Solvent Proficiency 2
Requires Recipe Improvement 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115896","Pattern: Wood Elf Tapestry, Painted","13","0","0","INGREDIENTS
Clean Pelt (12), Alchemical Resin (8), Heartwood (8), Bone (15), Sardonyx (16), Elegant Lining (3)

TO CREATE
Requires Tailoring 8
Requires Solvent Proficiency 4
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115898","Pattern: Wood Elf Tapestry, Vine","13","0","0","INGREDIENTS
Clean Pelt (12), Alchemical Resin (8), Decorative Wax (8), Bone (15), Sardonyx (16), Elegant Lining (3)

TO CREATE
Requires Tailoring 8
Requires Solvent Proficiency 4
Requires Recipe Improvement 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_4.dds"
"115861","Pattern: Wood Elf Tent, Sturdy","10","0","0","INGREDIENTS
Clean Pelt (9), Decorative Wax (4), Heartwood (6), Bone (10), Embroidery (6)

TO CREATE
Requires Tailoring 6
Requires Recipe Improvement 1
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_3.dds"
"115858","Pattern: Wood Elf Wall Hide, Fur","9","0","0","INGREDIENTS
Clean Pelt (6), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115857","Pattern: Wood Elf Wall Hide, Pierced","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"115859","Pattern: Wood Elf Wall Hide, Spotted","9","0","0","INGREDIENTS
Clean Pelt (7), Bone (5), Sardonyx (10), Hemming (9)

TO CREATE
Requires Tailoring 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_clothier_2.dds"
"139518","Praxis: Alinor Archway, Tall","10","0","0","INGREDIENTS
Mundane Rune (9), Regulus (5), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 6
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139498","Praxis: Alinor Archway, Timeworn","10","0","0","INGREDIENTS
Mundane Rune (10), Alchemical Resin (7), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139546","Praxis: Alinor Bench, Marble","10","0","0","INGREDIENTS
Mundane Rune (9), Alchemical Resin (5), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 6
Requires Solvent Proficiency 2
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139501","Praxis: Alinor Bookshelf Wall, Timeworn","13","0","0","INGREDIENTS
Mundane Rune (13), Alchemical Resin (9), Decorative Wax (6), Ochre (6), Culanda Lacquer (2), Rekuta (3)

TO CREATE
Requires Potency Improvement 9
Requires Solvent Proficiency 5
Requires Recipe Improvement 2
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting4.dds"
"139600","Praxis: Alinor Bowl, Shallow Limestone","9","0","0","INGREDIENTS
Mundane Rune (6), Culanda Lacquer, Jejota (9)

TO CREATE
Requires Potency Improvement 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting2.dds"
"139601","Praxis: Alinor Bowl, Stemmed Limestone","9","0","0","INGREDIENTS
Mundane Rune (7), Culanda Lacquer, Jejota (9)

TO CREATE
Requires Potency Improvement 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting2.dds"
"139499","Praxis: Alinor Column, Heavy Timeworn","9","0","0","INGREDIENTS
Mundane Rune (7), Alchemical Resin (5), Culanda Lacquer, Jejota (9)

TO CREATE
Requires Potency Improvement 5
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting2.dds"
"139502","Praxis: Alinor Column, Slender Timeworn","10","0","0","INGREDIENTS
Mundane Rune (9), Alchemical Resin (6), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 6
Requires Solvent Proficiency 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139504","Praxis: Alinor Column, Timeworn","10","0","0","INGREDIENTS
Mundane Rune (10), Alchemical Resin (7), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139607","Praxis: Alinor Display Stand, Marble","10","0","0","INGREDIENTS
Mundane Rune (10), Alchemical Resin (6), Decorative Wax (6), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 3
Requires Recipe Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139606","Praxis: Alinor Display Stand, Marble Wide","10","0","0","INGREDIENTS
Mundane Rune (9), Alchemical Resin (5), Decorative Wax (6), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 6
Requires Solvent Proficiency 2
Requires Recipe Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139516","Praxis: Alinor Fence, Tall","10","0","0","INGREDIENTS
Mundane Rune (8), Regulus (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139517","Praxis: Alinor Fence, Tall Long","10","0","0","INGREDIENTS
Mundane Rune (9), Regulus (6), Culanda Lacquer, Denata (6)

TO CREATE
Requires Metalworking 3
Requires Potency Improvement 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139587","Praxis: Alinor Fireplace, Ornate","13","0","0","INGREDIENTS
Mundane Rune (12), Alchemical Resin (8), Decorative Wax (8), Culanda Lacquer (2), Rekuta (3)

TO CREATE
Requires Potency Improvement 8
Requires Solvent Proficiency 4
Requires Recipe Improvement 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting4.dds"
"139503","Praxis: Alinor Floor, Ballroom Timeworn","10","0","0","INGREDIENTS
Mundane Rune (10), Alchemical Resin (5), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 2
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139588","Praxis: Alinor Fountain, Four-Way Timeworn","13","0","0","INGREDIENTS
Mundane Rune (13), Alchemical Resin (8), Decorative Wax (7), Ochre (7), Culanda Lacquer (2), Rekuta (3)

TO CREATE
Requires Potency Improvement 9
Requires Solvent Proficiency 4
Requires Recipe Improvement 3
Requires Engraver 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting4.dds"
"139589","Praxis: Alinor Fountain, Timeworn","10","0","0","INGREDIENTS
Mundane Rune (10), Alchemical Resin (5), Decorative Wax (6), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 2
Requires Recipe Improvement 3
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"141905","Praxis: Alinor Gaming Table, Punctilious Conflict","15","0","0","INGREDIENTS
Heartwood (15), Alchemical Resin (13), Decorative Wax (11), Ochre (11), Culanda Lacquer (2), Kuta

TO CREATE
Requires Potency Improvement 10
Requires Solvent Proficiency 8
Requires Recipe Improvement 6
Requires Engraver 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting5.dds"
"139500","Praxis: Alinor Pedestal, Timeworn","9","0","0","INGREDIENTS
Mundane Rune (6), Alchemical Resin (4), Culanda Lacquer, Jejota (9)

TO CREATE
Requires Potency Improvement 4
Requires Solvent Proficiency 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting2.dds"
"139507","Praxis: Alinor Plinth, Sarcophagus","10","0","0","INGREDIENTS
Mundane Rune (8), Alchemical Resin (5), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 5
Requires Solvent Proficiency 2
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
"139512","Praxis: Alinor Post, Stone Wall","9","0","0","INGREDIENTS
Mundane Rune (5), Culanda Lacquer, Jejota (9)

TO CREATE
Requires Potency Improvement 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting2.dds"
"139515","Praxis: Alinor Post, Tall Fence","10","0","0","INGREDIENTS
Mundane Rune (8), Ochre (5), Culanda Lacquer, Denata (6)

TO CREATE
Requires Potency Improvement 5
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_enchanting3.dds"
